Question,Label
Can you please tell me again about what we discussed earlier?,conversation_meta
Could you give me a summary of the earlier message?,conversation_meta
Could you quickly give me a quick rundown of the previous conversation point?,conversation_meta
Will you tell me again about the previous conversation point?,conversation_meta
Can you summarize briefly the earlier question for me?,conversation_meta
Will you repeat our conversation so far?,conversation_meta
Could you quickly clarify the earlier message?,conversation_meta
May I ask you to recap your previous answer?,conversation_meta
Please repeat what we've discussed so far again.,conversation_meta
Could you kindly outline the previous topic?,conversation_meta
Can you give me a quick rundown of the previous answer once again?,conversation_meta
Please recap our recent interaction.,conversation_meta
Can you quickly recap our recent interaction briefly?,conversation_meta
Can you provide a short recap of what we discussed earlier once again?,conversation_meta
Could you rehash your previous explanation?,conversation_meta
Could you kindly remind me about the last response?,conversation_meta
I'd like you to give me a summary of your previous explanation.,conversation_meta
Could you kindly outline the previous answer?,conversation_meta
May I ask you to clarify the previous answer?,conversation_meta
Please quickly summarize what we discussed earlier again.,conversation_meta
Could you walk me through the last topic we covered?,conversation_meta
Can you reiterate our previous conversation briefly?,conversation_meta
Can you please clarify the last point?,conversation_meta
Kindly elaborate on the earlier question.,conversation_meta
Could you repeat your last message in one sentence?,conversation_meta
May I ask you to give me a quick rundown of the last thing you said?,conversation_meta
Could you explain the previous answer in one sentence?,conversation_meta
Could you quickly rehash our earlier discussion?,conversation_meta
Would you mind repeat our previous conversation?,conversation_meta
Could you outline the last point one more time?,conversation_meta
Help me by give me a quick rundown of the previous topic.,conversation_meta
May I ask you to fill me in on what we just talked about?,conversation_meta
What was your last message about?,conversation_meta
Can you recap the earlier question briefly?,conversation_meta
May I ask you to outline the previous conversation point?,conversation_meta
Please reiterate the last thing you said.,conversation_meta
Could you quickly summarize the earlier question?,conversation_meta
Could you repeat the previous conversation point one more time?,conversation_meta
Would you give me a summary of what we discussed earlier?,conversation_meta
Would you restate your last reply?,conversation_meta
Could you explain our previous conversation in one sentence?,conversation_meta
Could you quickly walk me through the last response?,conversation_meta
Help me by quickly summarize our recent interaction.,conversation_meta
May I ask you to quickly summarize our earlier discussion?,conversation_meta
Would you mind repeat what we just talked about?,conversation_meta
Could you quickly tell me about the previous answer?,conversation_meta
Can you remind me about our earlier discussion once again?,conversation_meta
Could you quickly restate the earlier subject?,conversation_meta
Can you please give me a summary of the last response?,conversation_meta
Please quickly summarize your last message.,conversation_meta
I'd like you to give me a quick rundown of our earlier discussion.,conversation_meta
Can you give me a quick rundown of the earlier subject once again?,conversation_meta
